Id,Count,AgentID,FQDN,CommandLine,Description,FilePath,MD5Hash,event_quarantine_files_sha256_hash_data,IncidentInfo,GxP/NON-GxP/Server
9673,1,02d01c4ef7374252a62f00bfce40353c,INBIOL078527.CORP.DRREDDYS.COM,CP_x64,Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe,,a5f11edb8c9764aabdaa01b0c95ccda4afd6457f3a944721e761c8ffff9b4713,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:02d01c4ef7374252a62f00bfce40353c:133144775761.json,
9674,1,e587a46ac22d4621ab5fff3a1cfc535b,INFT12L51041.CORP.DRREDDYS.COM,"""C:\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe""  ""PATCH_MGMT""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:e587a46ac22d4621ab5fff3a1cfc535b:1279902333365.json,
9675,1,b611c13165ba4cf1929effa2dd92a4f5,INPU1D77597.CORP.DRREDDYS.COM,CP_x64,Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe,24ce078aa5229e4c3f3087edaa85a981,a5f11edb8c9764aabdaa01b0c95ccda4afd6457f3a944721e761c8ffff9b4713,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:b611c13165ba4cf1929effa2dd92a4f5:313532927941.json,
9676,1,2e04c2147c80429d9bf992381afb6655,INBJHL90016486.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:2e04c2147c80429d9bf992381afb6655:85899370867.json,
9680,1,b5ca7d35addb4ffcb407fdf30028b555,INCRPL59300.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""PATCH_MGMT""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:b5ca7d35addb4ffcb407fdf30028b555:4307852779564.json,
9681,1,b5ca7d35addb4ffcb407fdf30028b555,INCRPL59300.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:b5ca7d35addb4ffcb407fdf30028b555:4307853520340.json,
9682,1,98c5931e7f3d4e79880722c034e3fc8b,INCTO3L42852.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:98c5931e7f3d4e79880722c034e3fc8b:322122548820.json,
9683,1,236e4882bea74d438c532366bb619948,INFT7L19562.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""PATCH_MGMT""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:236e4882bea74d438c532366bb619948:1352914926222.json,
9684,1,53a7d79aab7644839235277e2003a869,REG-KCHERKUN-L9.CORP.DRREDDYS.COM,"""C:\Program Files (x86)\Tensor Company Ltd\SBIS3Plugin\sbis3plugin.exe"" --library ""C:\Program Files (x86)\Tensor Company Ltd\SBIS3Plugin\23.7148.89\service\sbis-desktop-loader.dll"" --ep ""DesktopEntryPoint"" --daemon --rpc_service_name SBIS3Plugin --configuration_path=sbis-service.ini --output_file=C:\ProgramData\Sbis3Plugin\logs\service_daemon.log ",A file written to the file-system surpassed a low-confidence adware detection threshold.,\Device\HarddiskVolume3\Program Files (x86)\Tensor Company Ltd\SBIS3Plugin\sbis3plugin.exe,,,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:53a7d79aab7644839235277e2003a869:253404086848.json,
9685,1,82a896cce4904a24aeca2f40ccdec080,INBIOD69233.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:82a896cce4904a24aeca2f40ccdec080:914828661506.json,
9686,1,9e342de7d0124631abe3abfa67c470db,INFT8L45838.CORP.DRREDDYS.COM,CP_x64,Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe,24ce078aa5229e4c3f3087edaa85a981,a5f11edb8c9764aabdaa01b0c95ccda4afd6457f3a944721e761c8ffff9b4713,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:9e342de7d0124631abe3abfa67c470db:201863781384.json,
9687,1,85f5714df8ac42c787e1429c1a09d6b7,INBIOL84346.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:85f5714df8ac42c787e1429c1a09d6b7:717260480728.json,
9688,1,0ac4e6c407434596bebd44d7aed837e1,INDVD9L52679.CORP.DRREDDYS.COM,"""C:\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:0ac4e6c407434596bebd44d7aed837e1:1168231575602.json,
9690,1,8de3257b48f64a049e41060e210e2de7,INIPDOL74348.CORP.DRREDDYS.COM,"""C:\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe""  ""EPA""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:8de3257b48f64a049e41060e210e2de7:1821067093817.json,
9691,1,8de3257b48f64a049e41060e210e2de7,INIPDOL74348.CORP.DRREDDYS.COM,"""C:\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe""  ""PATCH_MGMT""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:8de3257b48f64a049e41060e210e2de7:1821068106141.json,
9692,1,8cc11025ade24b8cab37167a492b1a7d,INIPDOL61205.CORP.DRREDDYS.COM,CP_x64,Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe,24ce078aa5229e4c3f3087edaa85a981,a5f11edb8c9764aabdaa01b0c95ccda4afd6457f3a944721e761c8ffff9b4713,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:8cc11025ade24b8cab37167a492b1a7d:1498943841457.json,
9693,1,a12f51a0ba7a43ea9208aa68be599761,INDVDDLMSPC04.CORP.DRREDDYS.COM,CP_x64,Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume3\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe,24ce078aa5229e4c3f3087edaa85a981,a5f11edb8c9764aabdaa01b0c95ccda4afd6457f3a944721e761c8ffff9b4713,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:a12f51a0ba7a43ea9208aa68be599761:1649267745631.json,
9694,1,9b1d81908eed4923827c71fb0904d92c,INFT11L59414.CORP.DRREDDYS.COM,CP_x64,Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe,24ce078aa5229e4c3f3087edaa85a981,a5f11edb8c9764aabdaa01b0c95ccda4afd6457f3a944721e761c8ffff9b4713,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:9b1d81908eed4923827c71fb0904d92c:227634053940.json,
9695,1,8a09a2a5d0b5445aaab7ba0d19229105,INDVD7L31314.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:8a09a2a5d0b5445aaab7ba0d19229105:270583344986.json,
9699,1,db4a09a5b0394caca55a9639387f38e7,INIPDOL062846.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCAN_EXE_DIFF""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:db4a09a5b0394caca55a9639387f38e7:64424598871.json,
9700,1,7e3b246f8cec45439486123abe1d7552,INCRPAZ7583,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume3\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:7e3b246f8cec45439486123abe1d7552:180389299292.json,
9701,1,30c5eb086e324c10a240ba9d588a7bed,INFTO3D47673.CORP.DRREDDYS.COM,CP_x64,Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume3\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe,24ce078aa5229e4c3f3087edaa85a981,a5f11edb8c9764aabdaa01b0c95ccda4afd6457f3a944721e761c8ffff9b4713,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:30c5eb086e324c10a240ba9d588a7bed:785980434887.json,
9702,1,c946ae74b69b4207ba7e07ed2318e301,INIPDOL39388.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:c946ae74b69b4207ba7e07ed2318e301:730145985899.json,
9703,1,c946ae74b69b4207ba7e07ed2318e301,INIPDOL39388.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""PATCH_MGMT""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:c946ae74b69b4207ba7e07ed2318e301:730145260725.json,
9704,1,00b42bba9166454583491e1e205fbff7,INDVD9L76466.CORP.DRREDDYS.COM,CP_x64,Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe,24ce078aa5229e4c3f3087edaa85a981,a5f11edb8c9764aabdaa01b0c95ccda4afd6457f3a944721e761c8ffff9b4713,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:00b42bba9166454583491e1e205fbff7:687194890042.json,
9705,1,6403595ae8ec4528bc9edcf28ece4d96,INFTO3L29279.CORP.DRREDDYS.COM,CP_x64,Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe,,a5f11edb8c9764aabdaa01b0c95ccda4afd6457f3a944721e761c8ffff9b4713,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:6403595ae8ec4528bc9edcf28ece4d96:180389489854.json,
9706,1,006d29e010004dc6b6f1a7b1a2775285,INFTO3L31032.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:006d29e010004dc6b6f1a7b1a2775285:1142461994160.json,
9707,1,a7668dc2588c4642901d58e85a2fec45,INBIODCCM4COM1.CORP.DRREDDYS.COM,CP_x64,Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe,24ce078aa5229e4c3f3087edaa85a981,a5f11edb8c9764aabdaa01b0c95ccda4afd6457f3a944721e761c8ffff9b4713,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:a7668dc2588c4642901d58e85a2fec45:489627518931.json,
9708,1,d8c6cf6d1a2c4e9c88d19996fa399e8e,INFTO3D71595.CORP.DRREDDYS.COM,CP_x64,Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe,24ce078aa5229e4c3f3087edaa85a981,a5f11edb8c9764aabdaa01b0c95ccda4afd6457f3a944721e761c8ffff9b4713,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:d8c6cf6d1a2c4e9c88d19996fa399e8e:863289442159.json,
9709,1,c9bfe76c116e49e285ecc0e31c9b0e2e,INPDBL77453.CORP.DRREDDYS.COM,"""C:\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:c9bfe76c116e49e285ecc0e31c9b0e2e:760210193207.json,
9710,1,a1392b07d5d14bb8813748a906b3b607,INIPDOL083391.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:a1392b07d5d14bb8813748a906b3b607:425202742008.json,
9711,1,a6f25b41e664498ca83f37dbd508429b,INPU1L00788.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:a6f25b41e664498ca83f37dbd508429b:481036469933.json,
9713,1,5a936f385d154b338f3b6162a149afc7,INIPDOL072138.CORP.DRREDDYS.COM,CP_x64,Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe,24ce078aa5229e4c3f3087edaa85a981,a5f11edb8c9764aabdaa01b0c95ccda4afd6457f3a944721e761c8ffff9b4713,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:5a936f385d154b338f3b6162a149afc7:1563369047408.json,
9714,1,de7d791a2cea4571b9d0cac7aff89c37,INCRPL22608.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:de7d791a2cea4571b9d0cac7aff89c37:1254133008342.json,
9715,1,de7d791a2cea4571b9d0cac7aff89c37,INCRPL22608.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""PATCH_MGMT""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:de7d791a2cea4571b9d0cac7aff89c37:1254131971586.json,
9716,1,0dcf18ce19784840906525c3ce907bd3,UALLCL-9WM7JS3.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""PATCH_MGMT""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume3\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:0dcf18ce19784840906525c3ce907bd3:244813484965.json,
9717,1,35f6f084cbc44020af8a13e0b4e08bac,INDVD9L49969.CORP.DRREDDYS.COM,CP_x64,Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe,24ce078aa5229e4c3f3087edaa85a981,a5f11edb8c9764aabdaa01b0c95ccda4afd6457f3a944721e761c8ffff9b4713,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:35f6f084cbc44020af8a13e0b4e08bac:807454384989.json,
9718,1,71423904db15495e9ea90f0efc6bea18,INCRPAZ8781,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume3\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:71423904db15495e9ea90f0efc6bea18:94489439342.json,
9719,1,20e2d66f4ac4425a9f7c256223d4b0c7,INIPDOD41165.CORP.DRREDDYS.COM,CP_x64,Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe,24ce078aa5229e4c3f3087edaa85a981,a5f11edb8c9764aabdaa01b0c95ccda4afd6457f3a944721e761c8ffff9b4713,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:20e2d66f4ac4425a9f7c256223d4b0c7:932008412819.json,
9721,1,24655e1aa92145579eef402041b3ac1a,APSHYDL68724.apsl.com,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:24655e1aa92145579eef402041b3ac1a:700080162598.json,
9723,1,0ae0aa682b2c4843b5b596ef567edc45,INIPDOLSTB034.CORP.DRREDDYS.COM,"""C:\PROGRAM FILES (X86)\GLOBAL SYMPHONY SERVICES\SUMMIT ASSET AGENT\SAMAgentFW4.exe""  ""SCANASSET"" ""True""",Your IOC management action for this SHA256 hash is set to detect and/or block,\Device\HarddiskVolume4\Program Files (x86)\Global Symphony services\Summit Asset Agent\SAMAgentFW4.exe,81654ab5d01dfa2ca33bedaec21d0a7d,b453154ff01b326bc0ec0b66b1f91260fc11a7537e01af8f189a4ba105becea8,/home/attackfence/CSDetectionsInfo/CSDetectionsDetails/ldt:0ae0aa682b2c4843b5b596ef567edc45:214748988215.json,
